ID,Departamento,Municipio,Tipo_Dato,Tipo_Indicador,Código_Unico,Indicador,Indicador_Des,Fuente,Descripcion_corta,Valor,Valor_Texto,Cod_Dep,Depto,Codigo_Mun,Latitude,Longitude,Geo
2941,Quiché,Chajul,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,98.83,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2942,Quiché,Cunén,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,98.95,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2943,Quiché,Uspantán,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,99.51,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2944,Huehuetenango,Depto. Huehuetenango,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,98.3,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2945,Huehuetenango,Santa Cruz Barillas,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,98.59,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2946,Huehuetenango,San Mateo Ixtatán,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,95.26,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
2947,Huehuetenango,Santa Eulalia,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,100,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
2948,Huehuetenango,San Pedro Soloma,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,98.34,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
2949,Huehuetenango,Todos Santos Cuchumatán,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,99.25,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
2950,Huehuetenango,Chiantla,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,98.26,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
2951,Huehuetenango,Cuilco,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,99.67,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
2952,Huehuetenango,Jacaltenango,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,99.33,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
2953,Huehuetenango,La Democracia,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,98.1,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
2954,Huehuetenango,La Libertad,Empleo,Tasa de ocupación específica,0338,Población ocupada ladina,Tasa de ocupación específica (población ladina),Censo 2018,,98.42,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
2955,Quiché,Depto. Quiché,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,98.48,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2956,Quiché,Nebaj,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,97.61,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2957,Quiché,Cotzal,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,98.19,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
2958,Quiché,Chajul,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,98.48,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2959,Quiché,Cunén,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,99.41,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2960,Quiché,Uspantán,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,97.62,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2961,Huehuetenango,Depto. Huehuetenango,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,97.86,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2962,Huehuetenango,Santa Cruz Barillas,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,98.37,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2963,Huehuetenango,San Mateo Ixtatán,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,98.69,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
2964,Huehuetenango,Santa Eulalia,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,95.82,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
2965,Huehuetenango,San Pedro Soloma,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,98.34,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
2966,Huehuetenango,Todos Santos Cuchumatán,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,98.65,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
2967,Huehuetenango,Chiantla,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,90.4,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
2968,Huehuetenango,Cuilco,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,99.7,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
2969,Huehuetenango,Jacaltenango,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,98.78,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
2970,Huehuetenango,La Democracia,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,98.41,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
2971,Huehuetenango,La Libertad,Empleo,Tasa de ocupación específica,0339,Población ocupada maya,Tasa de ocupación específica (población maya),Censo 2018,,98.51,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
2972,Quiché,Depto. Quiché,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,98.91,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2973,Quiché,Nebaj,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,98.29,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2974,Quiché,Cotzal,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,98.36,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
2975,Quiché,Chajul,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,97.34,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2976,Quiché,Cunén,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,98.73,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2977,Quiché,Uspantán,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,98.82,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2978,Huehuetenango,Depto. Huehuetenango,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,98.61,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2979,Huehuetenango,Santa Cruz Barillas,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,97.91,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2980,Huehuetenango,San Mateo Ixtatán,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,96.84,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
2981,Huehuetenango,Santa Eulalia,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,98.29,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
2982,Huehuetenango,San Pedro Soloma,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,98.77,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
2983,Huehuetenango,Todos Santos Cuchumatán,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,98.82,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
2984,Huehuetenango,Chiantla,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,98.15,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
2985,Huehuetenango,Cuilco,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,99.52,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
2986,Huehuetenango,Jacaltenango,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,99.1,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
2987,Huehuetenango,La Democracia,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,99.18,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
2988,Huehuetenango,La Libertad,Empleo,Tasa de ocupación específica,0340,Población ocupada mujeres,Tasa de ocupación específica (mujeres),Censo 2018,,99.7,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
2989,Quiché,Depto. Quiché,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,949261,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2990,Quiché,Nebaj,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,72686,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2991,Quiché,Cotzal,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,31532,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
2992,Quiché,Chajul,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,46658,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2993,Quiché,Cunén,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,41455,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2994,Quiché,Uspantán,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,65872,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2995,Huehuetenango,Depto. Huehuetenango,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,1170669,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2996,Huehuetenango,Santa Cruz Barillas,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,100849,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2997,Huehuetenango,San Mateo Ixtatán,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,43810,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
2998,Huehuetenango,Santa Eulalia,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,39025,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
2999,Huehuetenango,San Pedro Soloma,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,49030,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
3000,Huehuetenango,Todos Santos Cuchumatán,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,30186,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
3001,Huehuetenango,Chiantla,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,87477,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
3002,Huehuetenango,Cuilco,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,60395,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
3003,Huehuetenango,Jacaltenango,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,37171,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
3004,Huehuetenango,La Democracia,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,55434,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
3005,Huehuetenango,La Libertad,Demografía,Población total,0341,Población total (no. de habitantes),Población total (no. de habitantes),Censo 2018,,38234,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
3006,Huehuetenango,Depto. Huehuetenango,Hogar,Condiciones existentes para el lavado de manos,0342,Presencia de agua para lavado de manos,Presencia de agua para lavado de manos,SIVESNU 2018,,86.4,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
3007,Quiché,Depto. Quiché,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,2.91,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
3008,Quiché,Nebaj,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,2.76,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
3009,Quiché,Cotzal,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,3.72,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
3010,Quiché,Chajul,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,4.1,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
3011,Quiché,Cunén,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,3.38,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
3012,Quiché,Uspantán,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,3.52,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
3013,Huehuetenango,Depto. Huehuetenango,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,2.81,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
3014,Huehuetenango,Santa Cruz Barillas,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,3.77,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
3015,Huehuetenango,San Mateo Ixtatán,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,3.52,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
3016,Huehuetenango,Santa Eulalia,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,4.14,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
3017,Huehuetenango,San Pedro Soloma,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,3.29,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
3018,Huehuetenango,Todos Santos Cuchumatán,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,3.02,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
3019,Huehuetenango,Chiantla,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,2.99,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
3020,Huehuetenango,Cuilco,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,2.91,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
3021,Huehuetenango,Jacaltenango,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,2.11,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
3022,Huehuetenango,La Democracia,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,2.32,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
3023,Huehuetenango,La Libertad,Hogar,Hacinamiento,0343,Promedio  de personas por dormitorio en vivienda,Promedio  de personas por dormitorio en vivienda,Censo 2018,,2.74,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
3024,Quiché,Depto. Quiché,Hogar,Hacinamiento,0344,Promedio  de personas por hogar,Promedio  de personas por hogar,Censo 2018,,4.36,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
3025,Quiché,Nebaj,Hogar,Hacinamiento,0344,Promedio  de personas por hogar,Promedio  de personas por hogar,Censo 2018,,4.94,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
3026,Quiché,Cotzal,Hogar,Hacinamiento,0344,Promedio  de personas por hogar,Promedio  de personas por hogar,Censo 2018,,5.6,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
